timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], temperature.gpu, power.draw [W]
2025/03/09 23:49:03.004, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.80
2025/03/09 23:49:03.005, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.35
2025/03/09 23:49:03.006, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.00
2025/03/09 23:49:03.007, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.55
2025/03/09 23:49:03.008, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.39
2025/03/09 23:49:03.009, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.85
2025/03/09 23:49:03.010, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.05
2025/03/09 23:49:03.011, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.81
2025/03/09 23:49:04.012, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.74
2025/03/09 23:49:04.013, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.52
2025/03/09 23:49:04.014, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.92
2025/03/09 23:49:04.015, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.59
2025/03/09 23:49:04.016, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.41
2025/03/09 23:49:04.017, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.71
2025/03/09 23:49:04.018, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.22
2025/03/09 23:49:04.019, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.78
2025/03/09 23:49:05.020, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.78
2025/03/09 23:49:05.021, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.58
2025/03/09 23:49:05.022, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.79
2025/03/09 23:49:05.023, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.53
2025/03/09 23:49:05.024, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.38
2025/03/09 23:49:05.025, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.69
2025/03/09 23:49:05.026, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.11
2025/03/09 23:49:05.027, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.64
2025/03/09 23:49:06.028, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.86
2025/03/09 23:49:06.029, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.60
2025/03/09 23:49:06.030, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.84
2025/03/09 23:49:06.032, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.46
2025/03/09 23:49:06.033, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.36
2025/03/09 23:49:06.034, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.78
2025/03/09 23:49:06.035, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.98
2025/03/09 23:49:06.036, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.64
2025/03/09 23:49:07.037, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.90
2025/03/09 23:49:07.038, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.56
2025/03/09 23:49:07.039, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.90
2025/03/09 23:49:07.040, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.51
2025/03/09 23:49:07.041, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.36
2025/03/09 23:49:07.042, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.79
2025/03/09 23:49:07.043, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.92
2025/03/09 23:49:07.044, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.68
2025/03/09 23:49:08.045, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.90
2025/03/09 23:49:08.046, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.55
2025/03/09 23:49:08.047, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.01
2025/03/09 23:49:08.048, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.55
2025/03/09 23:49:08.049, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.33
2025/03/09 23:49:08.050, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.72
2025/03/09 23:49:08.051, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/09 23:49:08.053, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.68
2025/03/09 23:49:09.054, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.89
2025/03/09 23:49:09.055, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.62
2025/03/09 23:49:09.056, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.02
2025/03/09 23:49:09.057, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.57
2025/03/09 23:49:09.058, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.30
2025/03/09 23:49:09.059, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.79
2025/03/09 23:49:09.060, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.00
2025/03/09 23:49:09.061, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.70
2025/03/09 23:49:10.062, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.83
2025/03/09 23:49:10.063, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.55
2025/03/09 23:49:10.064, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.85
2025/03/09 23:49:10.065, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.55
2025/03/09 23:49:10.066, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.36
2025/03/09 23:49:10.067, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.88
2025/03/09 23:49:10.068, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.04
2025/03/09 23:49:10.069, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.60
2025/03/09 23:49:11.070, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.82
2025/03/09 23:49:11.071, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.61
2025/03/09 23:49:11.072, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.73
2025/03/09 23:49:11.073, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.46
2025/03/09 23:49:11.074, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.38
2025/03/09 23:49:11.075, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.94
2025/03/09 23:49:11.077, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.85
2025/03/09 23:49:11.078, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.41
2025/03/09 23:49:12.079, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.86
2025/03/09 23:49:12.080, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.75
2025/03/09 23:49:12.081, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.81
2025/03/09 23:49:12.082, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.41
2025/03/09 23:49:12.083, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.36
2025/03/09 23:49:12.084, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.92
2025/03/09 23:49:12.085, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.81
2025/03/09 23:49:12.086, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.38
2025/03/09 23:49:13.087, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.83
2025/03/09 23:49:13.088, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.82
2025/03/09 23:49:13.089, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.85
2025/03/09 23:49:13.090, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.47
2025/03/09 23:49:13.091, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.37
2025/03/09 23:49:13.092, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.86
2025/03/09 23:49:13.093, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.86
2025/03/09 23:49:13.094, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.38
2025/03/09 23:49:14.095, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:49:14.096, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.80
2025/03/09 23:49:14.097, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.78
2025/03/09 23:49:14.098, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.52
2025/03/09 23:49:14.099, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.40
2025/03/09 23:49:14.100, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.93
2025/03/09 23:49:14.101, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.00
2025/03/09 23:49:14.102, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.33
2025/03/09 23:49:15.103, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.86
2025/03/09 23:49:15.104, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.85
2025/03/09 23:49:15.105, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.84
2025/03/09 23:49:15.106, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.57
2025/03/09 23:49:15.107, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.42
2025/03/09 23:49:15.108, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.95
2025/03/09 23:49:15.109, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.10
2025/03/09 23:49:15.110, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.38
2025/03/09 23:49:16.111, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.84
2025/03/09 23:49:16.112, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.85
2025/03/09 23:49:16.113, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.81
2025/03/09 23:49:16.114, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.57
2025/03/09 23:49:16.115, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.42
2025/03/09 23:49:16.116, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.90
2025/03/09 23:49:16.118, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.06
2025/03/09 23:49:16.119, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.39
2025/03/09 23:49:17.120, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.85
2025/03/09 23:49:17.121, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.80
2025/03/09 23:49:17.122, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.62
2025/03/09 23:49:17.123, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.57
2025/03/09 23:49:17.124, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.45
2025/03/09 23:49:17.125, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.83
2025/03/09 23:49:17.126, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.00
2025/03/09 23:49:17.127, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.37
2025/03/09 23:49:18.128, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.92
2025/03/09 23:49:18.129, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/09 23:49:18.130, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.57
2025/03/09 23:49:18.131, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.61
2025/03/09 23:49:18.132, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.42
2025/03/09 23:49:18.133, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.65
2025/03/09 23:49:18.134, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.94
2025/03/09 23:49:18.135, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.39
2025/03/09 23:49:19.137, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.99
2025/03/09 23:49:19.138, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.70
2025/03/09 23:49:19.138, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.66
2025/03/09 23:49:19.139, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.66
2025/03/09 23:49:19.140, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.32
2025/03/09 23:49:19.141, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.69
2025/03/09 23:49:19.142, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.86
2025/03/09 23:49:19.143, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.49
2025/03/09 23:49:20.145, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.02
2025/03/09 23:49:20.146, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.68
2025/03/09 23:49:20.147, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.80
2025/03/09 23:49:20.148, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.62
2025/03/09 23:49:20.149, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.32
2025/03/09 23:49:20.150, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.85
2025/03/09 23:49:20.151, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.88
2025/03/09 23:49:20.152, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.59
2025/03/09 23:49:21.153, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.94
2025/03/09 23:49:21.154, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.51
2025/03/09 23:49:21.156, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.88
2025/03/09 23:49:21.157, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.58
2025/03/09 23:49:21.157, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.36
2025/03/09 23:49:21.158, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.88
2025/03/09 23:49:21.159, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.91
2025/03/09 23:49:21.160, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.52
2025/03/09 23:49:22.161, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.90
2025/03/09 23:49:22.163, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.50
2025/03/09 23:49:22.164, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.88
2025/03/09 23:49:22.165, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.62
2025/03/09 23:49:22.166, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.39
2025/03/09 23:49:22.167, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.01
2025/03/09 23:49:22.168, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.82
2025/03/09 23:49:22.169, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.48
2025/03/09 23:49:23.170, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.91
2025/03/09 23:49:23.171, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.61
2025/03/09 23:49:23.172, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.97
2025/03/09 23:49:23.173, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.56
2025/03/09 23:49:23.174, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.38
2025/03/09 23:49:23.175, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.14
2025/03/09 23:49:23.176, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/09 23:49:23.177, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.54
2025/03/09 23:49:24.178, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.80
2025/03/09 23:49:24.179, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.64
2025/03/09 23:49:24.180, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.87
2025/03/09 23:49:24.181, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.46
2025/03/09 23:49:24.182, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.33
2025/03/09 23:49:24.183, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.15
2025/03/09 23:49:24.185, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/09 23:49:24.186, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.61
2025/03/09 23:49:25.187, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.76
2025/03/09 23:49:25.188, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.50
2025/03/09 23:49:25.189, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.77
2025/03/09 23:49:25.190, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.45
2025/03/09 23:49:25.191, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.30
2025/03/09 23:49:25.192, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.10
2025/03/09 23:49:25.193, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.84
2025/03/09 23:49:25.194, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.64
2025/03/09 23:49:26.195, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.81
2025/03/09 23:49:26.196, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.47
2025/03/09 23:49:26.197, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.78
2025/03/09 23:49:26.198, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.48
2025/03/09 23:49:26.199, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.27
2025/03/09 23:49:26.200, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.01
2025/03/09 23:49:26.201, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.84
2025/03/09 23:49:26.202, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.55
2025/03/09 23:49:27.203, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.88
2025/03/09 23:49:27.205, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.54
2025/03/09 23:49:27.206, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.77
2025/03/09 23:49:27.207, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.45
2025/03/09 23:49:27.208, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.24
2025/03/09 23:49:27.209, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.89
2025/03/09 23:49:27.210, 6, NVIDIA RTX 6000 Ada Generation, 0, 6, 49140, 3, 26, 11.77
2025/03/09 23:49:27.211, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.52
2025/03/09 23:49:28.212, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.91
2025/03/09 23:49:28.213, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.48
2025/03/09 23:49:28.214, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.91
2025/03/09 23:49:28.215, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.47
2025/03/09 23:49:28.216, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.32
2025/03/09 23:49:28.217, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.87
2025/03/09 23:49:28.218, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.87
2025/03/09 23:49:28.219, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.54
2025/03/09 23:49:29.221, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.87
2025/03/09 23:49:29.222, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.54
2025/03/09 23:49:29.223, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.92
2025/03/09 23:49:29.224, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.42
2025/03/09 23:49:29.225, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.45
2025/03/09 23:49:29.226, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.83
2025/03/09 23:49:29.227, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.01
2025/03/09 23:49:29.228, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.50
2025/03/09 23:49:30.229, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.81
2025/03/09 23:49:30.230, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.54
2025/03/09 23:49:30.231, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.84
2025/03/09 23:49:30.232, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.34
2025/03/09 23:49:30.233, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.46
2025/03/09 23:49:30.234, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.82
2025/03/09 23:49:30.235, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.02
2025/03/09 23:49:30.236, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.48
2025/03/09 23:49:31.238, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.83
2025/03/09 23:49:31.239, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.50
2025/03/09 23:49:31.240, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.80
2025/03/09 23:49:31.241, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.38
2025/03/09 23:49:31.242, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.41
2025/03/09 23:49:31.243, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.91
2025/03/09 23:49:31.244, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.04
2025/03/09 23:49:31.245, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.47
2025/03/09 23:49:32.246, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 6.88
2025/03/09 23:49:32.247, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.54
2025/03/09 23:49:32.248, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.68
2025/03/09 23:49:32.249, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 25, 7.44
